poll_id,pollster_id,pollster,sponsor_ids,sponsors,display_name,pollster_rating_id,pollster_rating_name,fte_grade,methodology,state,start_date,end_date,sponsor_candidate_id,sponsor_candidate,sponsor_candidate_party,question_id,sample_size,population,subpopulation,population_full,tracking,created_at,notes,url,source,internal,partisan,race_id,cycle,office_type,seat_number,seat_name,election_date,stage,nationwide_batch,ranked_choice_reallocated,party,answer,candidate_id,candidate_name,pct
70303,1193,SurveyMonkey,788,Axios,SurveyMonkey,324,SurveyMonkey,C,Online,Tennessee,9/1/20,9/30/20,,"",,131049,2329,rv,,rv,TRUE,10/2/20 23:26,"",https://www.tableau.com/data-insights/us-election-2020/candidate-preference,538,false,,6253,2020,U.S. President,0,,11/3/20,general,false,false,DEM,Biden,13256,Joe Biden,42.59
70303,1193,SurveyMonkey,788,Axios,SurveyMonkey,324,SurveyMonkey,C,Online,Tennessee,9/1/20,9/30/20,,"",,131049,2329,rv,,rv,TRUE,10/2/20 23:26,"",https://www.tableau.com/data-insights/us-election-2020/candidate-preference,538,false,,6253,2020,U.S. President,0,,11/3/20,general,false,false,REP,Trump,13254,Donald Trump,55.12
70304,1193,SurveyMonkey,788,Axios,SurveyMonkey,324,SurveyMonkey,C,Online,South Dakota,9/1/20,9/30/20,,"",,130999,354,lv,,lv,TRUE,10/2/20 23:22,"",https://www.tableau.com/data-insights/us-election-2020/candidate-preference,538,false,,6252,2020,U.S. President,0,,11/3/20,general,false,false,DEM,Biden,13256,Joe Biden,40.74
70304,1193,SurveyMonkey,788,Axios,SurveyMonkey,324,SurveyMonkey,C,Online,South Dakota,9/1/20,9/30/20,,"",,130999,354,lv,,lv,TRUE,10/2/20 23:22,"",https://www.tableau.com/data-insights/us-election-2020/candidate-preference,538,false,,6252,2020,U.S. President,0,,11/3/20,general,false,false,REP,Trump,13254,Donald Trump,58.23
70304,1193,SurveyMonkey,788,Axios,SurveyMonkey,324,SurveyMonkey,C,Online,South Dakota,9/1/20,9/30/20,,"",,131050,354,rv,,rv,TRUE,10/2/20 23:26,"",https://www.tableau.com/data-insights/us-election-2020/candidate-preference,538,false,,6252,2020,U.S. President,0,,11/3/20,general,false,false,DEM,Biden,13256,Joe Biden,38.45
70304,1193,SurveyMonkey,788,Axios,SurveyMonkey,324,SurveyMonkey,C,Online,South Dakota,9/1/20,9/30/20,,"",,131050,354,rv,,rv,TRUE,10/2/20 23:26,"",https://www.tableau.com/data-insights/us-election-2020/candidate-preference,538,false,,6252,2020,U.S. President,0,,11/3/20,general,false,false,REP,Trump,13254,Donald Trump,60.0
70305,1193,SurveyMonkey,788,Axios,SurveyMonkey,324,SurveyMonkey,C,Online,South Carolina,9/1/20,9/30/20,,"",,131000,1833,lv,,lv,TRUE,10/2/20 23:22,"",https://www.tableau.com/data-insights/us-election-2020/candidate-preference,538,false,,6251,2020,U.S. President,0,,11/3/20,general,false,false,DEM,Biden,13256,Joe Biden,45.37
70305,1193,SurveyMonkey,788,Axios,SurveyMonkey,324,SurveyMonkey,C,Online,South Carolina,9/1/20,9/30/20,,"",,131000,1833,lv,,lv,TRUE,10/2/20 23:22,"",https://www.tableau.com/data-insights/us-election-2020/candidate-preference,538,false,,6251,2020,U.S. President,0,,11/3/20,general,false,false,REP,Trump,13254,Donald Trump,52.53
70305,1193,SurveyMonkey,788,Axios,SurveyMonkey,324,SurveyMonkey,C,Online,South Carolina,9/1/20,9/30/20,,"",,131051,1833,rv,,rv,TRUE,10/2/20 23:26,"",https://www.tableau.com/data-insights/us-election-2020/candidate-preference,538,false,,6251,2020,U.S. President,0,,11/3/20,general,false,false,DEM,Biden,13256,Joe Biden,47.67
70305,1193,SurveyMonkey,788,Axios,SurveyMonkey,324,SurveyMonkey,C,Online,South Carolina,9/1/20,9/30/20,,"",,131051,1833,rv,,rv,TRUE,10/2/20 23:26,"",https://www.tableau.com/data-insights/us-election-2020/candidate-preference,538,false,,6251,2020,U.S. President,0,,11/3/20,general,false,false,REP,Trump,13254,Donald Trump,49.53
70306,1193,SurveyMonkey,788,Axios,SurveyMonkey,324,SurveyMonkey,C,Online,Rhode Island,9/1/20,9/30/20,,"",,131001,351,lv,,lv,TRUE,10/2/20 23:23,"",https://www.tableau.com/data-insights/us-election-2020/candidate-preference,538,false,,6250,2020,U.S. President,0,,11/3/20,general,false,false,DEM,Biden,13256,Joe Biden,62.21
70306,1193,SurveyMonkey,788,Axios,SurveyMonkey,324,SurveyMonkey,C,Online,Rhode Island,9/1/20,9/30/20,,"",,131001,351,lv,,lv,TRUE,10/2/20 23:23,"",https://www.tableau.com/data-insights/us-election-2020/candidate-preference,538,false,,6250,2020,U.S. President,0,,11/3/20,general,false,false,REP,Trump,13254,Donald Trump,37.5
70306,1193,SurveyMonkey,788,Axios,SurveyMonkey,324,SurveyMonkey,C,Online,Rhode Island,9/1/20,9/30/20,,"",,131052,351,rv,,rv,TRUE,10/2/20 23:26,"",https://www.tableau.com/data-insights/us-election-2020/candidate-preference,538,false,,6250,2020,U.S. President,0,,11/3/20,general,false,false,DEM,Biden,13256,Joe Biden,58.84
70306,1193,SurveyMonkey,788,Axios,SurveyMonkey,324,SurveyMonkey,C,Online,Rhode Island,9/1/20,9/30/20,,"",,131052,351,rv,,rv,TRUE,10/2/20 23:26,"",https://www.tableau.com/data-insights/us-election-2020/candidate-preference,538,false,,6250,2020,U.S. President,0,,11/3/20,general,false,false,REP,Trump,13254,Donald Trump,40.58
70307,1193,SurveyMonkey,788,Axios,SurveyMonkey,324,SurveyMonkey,C,Online,Pennsylvania,9/1/20,9/30/20,,"",,131002,4613,lv,,lv,TRUE,10/2/20 23:23,"",https://www.tableau.com/data-insights/us-election-2020/candidate-preference,538,false,,6249,2020,U.S. President,0,,11/3/20,general,false,false,DEM,Biden,13256,Joe Biden,51.74
70307,1193,SurveyMonkey,788,Axios,SurveyMonkey,324,SurveyMonkey,C,Online,Pennsylvania,9/1/20,9/30/20,,"",,131002,4613,lv,,lv,TRUE,10/2/20 23:23,"",https://www.tableau.com/data-insights/us-election-2020/candidate-preference,538,false,,6249,2020,U.S. President,0,,11/3/20,general,false,false,REP,Trump,13254,Donald Trump,46.42
70307,1193,SurveyMonkey,788,Axios,SurveyMonkey,324,SurveyMonkey,C,Online,Pennsylvania,9/1/20,9/30/20,,"",,131053,4613,rv,,rv,TRUE,10/2/20 23:26,"",https://www.tableau.com/data-insights/us-election-2020/candidate-preference,538,false,,6249,2020,U.S. President,0,,11/3/20,general,false,false,DEM,Biden,13256,Joe Biden,52.15
70307,1193,SurveyMonkey,788,Axios,SurveyMonkey,324,SurveyMonkey,C,Online,Pennsylvania,9/1/20,9/30/20,,"",,131053,4613,rv,,rv,TRUE,10/2/20 23:26,"",https://www.tableau.com/data-insights/us-election-2020/candidate-preference,538,false,,6249,2020,U.S. President,0,,11/3/20,general,false,false,REP,Trump,13254,Donald Trump,45.04
70308,1193,SurveyMonkey,788,Axios,SurveyMonkey,324,SurveyMonkey,C,Online,Oregon,9/1/20,9/30/20,,"",,131003,2109,lv,,lv,TRUE,10/2/20 23:23,"",https://www.tableau.com/data-insights/us-election-2020/candidate-preference,538,false,,6248,2020,U.S. President,0,,11/3/20,general,false,false,DEM,Biden,13256,Joe Biden,60.59
70308,1193,SurveyMonkey,788,Axios,SurveyMonkey,324,SurveyMonkey,C,Online,Oregon,9/1/20,9/30/20,,"",,131003,2109,lv,,lv,TRUE,10/2/20 23:23,"",https://www.tableau.com/data-insights/us-election-2020/candidate-preference,538,false,,6248,2020,U.S. President,0,,11/3/20,general,false,false,REP,Trump,13254,Donald Trump,37.54
70308,1193,SurveyMonkey,788,Axios,SurveyMonkey,324,SurveyMonkey,C,Online,Oregon,9/1/20,9/30/20,,"",,131054,2109,rv,,rv,TRUE,10/2/20 23:27,"",https://www.tableau.com/data-insights/us-election-2020/candidate-preference,538,false,,6248,2020,U.S. President,0,,11/3/20,general,false,false,DEM,Biden,13256,Joe Biden,59.54
70308,1193,SurveyMonkey,788,Axios,SurveyMonkey,324,SurveyMonkey,C,Online,Oregon,9/1/20,9/30/20,,"",,131054,2109,rv,,rv,TRUE,10/2/20 23:27,"",https://www.tableau.com/data-insights/us-election-2020/candidate-preference,538,false,,6248,2020,U.S. President,0,,11/3/20,general,false,false,REP,Trump,13254,Donald Trump,37.94
70309,1193,SurveyMonkey,788,Axios,SurveyMonkey,324,SurveyMonkey,C,Online,Oklahoma,9/1/20,9/30/20,,"",,131004,1174,lv,,lv,TRUE,10/2/20 23:23,"",https://www.tableau.com/data-insights/us-election-2020/candidate-preference,538,false,,6247,2020,U.S. President,0,,11/3/20,general,false,false,DEM,Biden,13256,Joe Biden,35.17
70309,1193,SurveyMonkey,788,Axios,SurveyMonkey,324,SurveyMonkey,C,Online,Oklahoma,9/1/20,9/30/20,,"",,131004,1174,lv,,lv,TRUE,10/2/20 23:23,"",https://www.tableau.com/data-insights/us-election-2020/candidate-preference,538,false,,6247,2020,U.S. President,0,,11/3/20,general,false,false,REP,Trump,13254,Donald Trump,63.08
70309,1193,SurveyMonkey,788,Axios,SurveyMonkey,324,SurveyMonkey,C,Online,Oklahoma,9/1/20,9/30/20,,"",,131055,1174,rv,,rv,TRUE,10/2/20 23:27,"",https://www.tableau.com/data-insights/us-election-2020/candidate-preference,538,false,,6247,2020,U.S. President,0,,11/3/20,general,false,false,DEM,Biden,13256,Joe Biden,35.88
70309,1193,SurveyMonkey,788,Axios,SurveyMonkey,324,SurveyMonkey,C,Online,Oklahoma,9/1/20,9/30/20,,"",,131055,1174,rv,,rv,TRUE,10/2/20 23:27,"",https://www.tableau.com/data-insights/us-election-2020/candidate-preference,538,false,,6247,2020,U.S. President,0,,11/3/20,general,false,false,REP,Trump,13254,Donald Trump,61.8
70310,1193,SurveyMonkey,788,Axios,SurveyMonkey,324,SurveyMonkey,C,Online,Ohio,9/1/20,9/30/20,,"",,131005,4012,lv,,lv,TRUE,10/2/20 23:23,"",https://www.tableau.com/data-insights/us-election-2020/candidate-preference,538,false,,6246,2020,U.S. President,0,,11/3/20,general,false,false,DEM,Biden,13256,Joe Biden,46.89
70310,1193,SurveyMonkey,788,Axios,SurveyMonkey,324,SurveyMonkey,C,Online,Ohio,9/1/20,9/30/20,,"",,131005,4012,lv,,lv,TRUE,10/2/20 23:23,"",https://www.tableau.com/data-insights/us-election-2020/candidate-preference,538,false,,6246,2020,U.S. President,0,,11/3/20,general,false,false,REP,Trump,13254,Donald Trump,51.09
70310,1193,SurveyMonkey,788,Axios,SurveyMonkey,324,SurveyMonkey,C,Online,Ohio,9/1/20,9/30/20,,"",,131056,4012,rv,,rv,TRUE,10/2/20 23:27,"",https://www.tableau.com/data-insights/us-election-2020/candidate-preference,538,false,,6246,2020,U.S. President,0,,11/3/20,general,false,false,DEM,Biden,13256,Joe Biden,47.64
70310,1193,SurveyMonkey,788,Axios,SurveyMonkey,324,SurveyMonkey,C,Online,Ohio,9/1/20,9/30/20,,"",,131056,4012,rv,,rv,TRUE,10/2/20 23:27,"",https://www.tableau.com/data-insights/us-election-2020/candidate-preference,538,false,,6246,2020,U.S. President,0,,11/3/20,general,false,false,REP,Trump,13254,Donald Trump,49.69
70311,1193,SurveyMonkey,788,Axios,SurveyMonkey,324,SurveyMonkey,C,Online,New York,9/1/20,9/30/20,,"",,131006,10007,lv,,lv,TRUE,10/2/20 23:23,"",https://www.tableau.com/data-insights/us-election-2020/candidate-preference,538,false,,6245,2020,U.S. President,0,,11/3/20,general,false,false,DEM,Biden,13256,Joe Biden,64.03
70311,1193,SurveyMonkey,788,Axios,SurveyMonkey,324,SurveyMonkey,C,Online,New York,9/1/20,9/30/20,,"",,131006,10007,lv,,lv,TRUE,10/2/20 23:23,"",https://www.tableau.com/data-insights/us-election-2020/candidate-preference,538,false,,6245,2020,U.S. President,0,,11/3/20,general,false,false,REP,Trump,13254,Donald Trump,33.54
70311,1193,SurveyMonkey,788,Axios,SurveyMonkey,324,SurveyMonkey,C,Online,New York,9/1/20,9/30/20,,"",,131057,10007,rv,,rv,TRUE,10/2/20 23:27,"",https://www.tableau.com/data-insights/us-election-2020/candidate-preference,538,false,,6245,2020,U.S. President,0,,11/3/20,general,false,false,DEM,Biden,13256,Joe Biden,63.66
70311,1193,SurveyMonkey,788,Axios,SurveyMonkey,324,SurveyMonkey,C,Online,New York,9/1/20,9/30/20,,"",,131057,10007,rv,,rv,TRUE,10/2/20 23:27,"",https://www.tableau.com/data-insights/us-election-2020/candidate-preference,538,false,,6245,2020,U.S. President,0,,11/3/20,general,false,false,REP,Trump,13254,Donald Trump,32.87
70312,1193,SurveyMonkey,788,Axios,SurveyMonkey,324,SurveyMonkey,C,Online,Nevada,9/1/20,9/30/20,,"",,131007,1239,lv,,lv,TRUE,10/2/20 23:23,"",https://www.tableau.com/data-insights/us-election-2020/candidate-preference,538,false,,6244,2020,U.S. President,0,,11/3/20,general,false,false,DEM,Biden,13256,Joe Biden,51.37
70312,1193,SurveyMonkey,788,Axios,SurveyMonkey,324,SurveyMonkey,C,Online,Nevada,9/1/20,9/30/20,,"",,131007,1239,lv,,lv,TRUE,10/2/20 23:23,"",https://www.tableau.com/data-insights/us-election-2020/candidate-preference,538,false,,6244,2020,U.S. President,0,,11/3/20,general,false,false,REP,Trump,13254,Donald Trump,46.72
70312,1193,SurveyMonkey,788,Axios,SurveyMonkey,324,SurveyMonkey,C,Online,Nevada,9/1/20,9/30/20,,"",,131058,1239,rv,,rv,TRUE,10/2/20 23:27,"",https://www.tableau.com/data-insights/us-election-2020/candidate-preference,538,false,,6244,2020,U.S. President,0,,11/3/20,general,false,false,DEM,Biden,13256,Joe Biden,52.6
70312,1193,SurveyMonkey,788,Axios,SurveyMonkey,324,SurveyMonkey,C,Online,Nevada,9/1/20,9/30/20,,"",,131058,1239,rv,,rv,TRUE,10/2/20 23:27,"",https://www.tableau.com/data-insights/us-election-2020/candidate-preference,538,false,,6244,2020,U.S. President,0,,11/3/20,general,false,false,REP,Trump,13254,Donald Trump,44.96
70313,1193,SurveyMonkey,788,Axios,SurveyMonkey,324,SurveyMonkey,C,Online,New Mexico,9/1/20,9/30/20,,"",,131008,1015,lv,,lv,TRUE,10/2/20 23:23,"",https://www.tableau.com/data-insights/us-election-2020/candidate-preference,538,false,,6243,2020,U.S. President,0,,11/3/20,general,false,false,DEM,Biden,13256,Joe Biden,54.46
70313,1193,SurveyMonkey,788,Axios,SurveyMonkey,324,SurveyMonkey,C,Online,New Mexico,9/1/20,9/30/20,,"",,131008,1015,lv,,lv,TRUE,10/2/20 23:23,"",https://www.tableau.com/data-insights/us-election-2020/candidate-preference,538,false,,6243,2020,U.S. President,0,,11/3/20,general,false,false,REP,Trump,13254,Donald Trump,44.12
70313,1193,SurveyMonkey,788,Axios,SurveyMonkey,324,SurveyMonkey,C,Online,New Mexico,9/1/20,9/30/20,,"",,131059,1015,rv,,rv,TRUE,10/2/20 23:27,"",https://www.tableau.com/data-insights/us-election-2020/candidate-preference,538,false,,6243,2020,U.S. President,0,,11/3/20,general,false,false,DEM,Biden,13256,Joe Biden,54.23
70313,1193,SurveyMonkey,788,Axios,SurveyMonkey,324,SurveyMonkey,C,Online,New Mexico,9/1/20,9/30/20,,"",,131059,1015,rv,,rv,TRUE,10/2/20 23:27,"",https://www.tableau.com/data-insights/us-election-2020/candidate-preference,538,false,,6243,2020,U.S. President,0,,11/3/20,general,false,false,REP,Trump,13254,Donald Trump,43.12
70314,1193,SurveyMonkey,788,Axios,SurveyMonkey,324,SurveyMonkey,C,Online,New Jersey,9/1/20,9/30/20,,"",,131009,2952,lv,,lv,TRUE,10/2/20 23:23,"",https://www.tableau.com/data-insights/us-election-2020/candidate-preference,538,false,,6242,2020,U.S. President,0,,11/3/20,general,false,false,DEM,Biden,13256,Joe Biden,60.25
70314,1193,SurveyMonkey,788,Axios,SurveyMonkey,324,SurveyMonkey,C,Online,New Jersey,9/1/20,9/30/20,,"",,131009,2952,lv,,lv,TRUE,10/2/20 23:23,"",https://www.tableau.com/data-insights/us-election-2020/candidate-preference,538,false,,6242,2020,U.S. President,0,,11/3/20,general,false,false,REP,Trump,13254,Donald Trump,36.85
70314,1193,SurveyMonkey,788,Axios,SurveyMonkey,324,SurveyMonkey,C,Online,New Jersey,9/1/20,9/30/20,,"",,131060,2952,rv,,rv,TRUE,10/2/20 23:27,"",https://www.tableau.com/data-insights/us-election-2020/candidate-preference,538,false,,6242,2020,U.S. President,0,,11/3/20,general,false,false,DEM,Biden,13256,Joe Biden,60.33
70314,1193,SurveyMonkey,788,Axios,SurveyMonkey,324,SurveyMonkey,C,Online,New Jersey,9/1/20,9/30/20,,"",,131060,2952,rv,,rv,TRUE,10/2/20 23:27,"",https://www.tableau.com/data-insights/us-election-2020/candidate-preference,538,false,,6242,2020,U.S. President,0,,11/3/20,general,false,false,REP,Trump,13254,Donald Trump,35.75
70315,1193,SurveyMonkey,788,Axios,SurveyMonkey,324,SurveyMonkey,C,Online,New Hampshire,9/1/20,9/30/20,,"",,131010,637,lv,,lv,TRUE,10/2/20 23:23,"",https://www.tableau.com/data-insights/us-election-2020/candidate-preference,538,false,,6241,2020,U.S. President,0,,11/3/20,general,false,false,DEM,Biden,13256,Joe Biden,54.95
70315,1193,SurveyMonkey,788,Axios,SurveyMonkey,324,SurveyMonkey,C,Online,New Hampshire,9/1/20,9/30/20,,"",,131010,637,lv,,lv,TRUE,10/2/20 23:23,"",https://www.tableau.com/data-insights/us-election-2020/candidate-preference,538,false,,6241,2020,U.S. President,0,,11/3/20,general,false,false,REP,Trump,13254,Donald Trump,43.13
70315,1193,SurveyMonkey,788,Axios,SurveyMonkey,324,SurveyMonkey,C,Online,New Hampshire,9/1/20,9/30/20,,"",,131061,637,rv,,rv,TRUE,10/2/20 23:27,"",https://www.tableau.com/data-insights/us-election-2020/candidate-preference,538,false,,6241,2020,U.S. President,0,,11/3/20,general,false,false,DEM,Biden,13256,Joe Biden,54.25
70315,1193,SurveyMonkey,788,Axios,SurveyMonkey,324,SurveyMonkey,C,Online,New Hampshire,9/1/20,9/30/20,,"",,131061,637,rv,,rv,TRUE,10/2/20 23:27,"",https://www.tableau.com/data-insights/us-election-2020/candidate-preference,538,false,,6241,2020,U.S. President,0,,11/3/20,general,false,false,REP,Trump,13254,Donald Trump,43.38
70316,1193,SurveyMonkey,788,Axios,SurveyMonkey,324,SurveyMonkey,C,Online,Nebraska,9/1/20,9/30/20,,"",,131011,799,lv,,lv,TRUE,10/2/20 23:23,"",https://www.tableau.com/data-insights/us-election-2020/candidate-preference,538,false,,6240,2020,U.S. President,0,,11/3/20,general,false,false,DEM,Biden,13256,Joe Biden,40.76
70316,1193,SurveyMonkey,788,Axios,SurveyMonkey,324,SurveyMonkey,C,Online,Nebraska,9/1/20,9/30/20,,"",,131011,799,lv,,lv,TRUE,10/2/20 23:23,"",https://www.tableau.com/data-insights/us-election-2020/candidate-preference,538,false,,6240,2020,U.S. President,0,,11/3/20,general,false,false,REP,Trump,13254,Donald Trump,57.13
70316,1193,SurveyMonkey,788,Axios,SurveyMonkey,324,SurveyMonkey,C,Online,Nebraska,9/1/20,9/30/20,,"",,131062,799,rv,,rv,TRUE,10/2/20 23:27,"",https://www.tableau.com/data-insights/us-election-2020/candidate-preference,538,false,,6240,2020,U.S. President,0,,11/3/20,general,false,false,DEM,Biden,13256,Joe Biden,41.42
70316,1193,SurveyMonkey,788,Axios,SurveyMonkey,324,SurveyMonkey,C,Online,Nebraska,9/1/20,9/30/20,,"",,131062,799,rv,,rv,TRUE,10/2/20 23:27,"",https://www.tableau.com/data-insights/us-election-2020/candidate-preference,538,false,,6240,2020,U.S. President,0,,11/3/20,general,false,false,REP,Trump,13254,Donald Trump,56.01
70317,1193,SurveyMonkey,788,Axios,SurveyMonkey,324,SurveyMonkey,C,Online,North Dakota,9/1/20,9/30/20,,"",,131012,249,lv,,lv,TRUE,10/2/20 23:23,"",https://www.tableau.com/data-insights/us-election-2020/candidate-preference,538,false,,6239,2020,U.S. President,0,,11/3/20,general,false,false,DEM,Biden,13256,Joe Biden,33.65
70317,1193,SurveyMonkey,788,Axios,SurveyMonkey,324,SurveyMonkey,C,Online,North Dakota,9/1/20,9/30/20,,"",,131012,249,lv,,lv,TRUE,10/2/20 23:23,"",https://www.tableau.com/data-insights/us-election-2020/candidate-preference,538,false,,6239,2020,U.S. President,0,,11/3/20,general,false,false,REP,Trump,13254,Donald Trump,63.33
70317,1193,SurveyMonkey,788,Axios,SurveyMonkey,324,SurveyMonkey,C,Online,North Dakota,9/1/20,9/30/20,,"",,131063,249,rv,,rv,TRUE,10/2/20 23:27,"",https://www.tableau.com/data-insights/us-election-2020/candidate-preference,538,false,,6239,2020,U.S. President,0,,11/3/20,general,false,false,DEM,Biden,13256,Joe Biden,35.04
70317,1193,SurveyMonkey,788,Axios,SurveyMonkey,324,SurveyMonkey,C,Online,North Dakota,9/1/20,9/30/20,,"",,131063,249,rv,,rv,TRUE,10/2/20 23:27,"",https://www.tableau.com/data-insights/us-election-2020/candidate-preference,538,false,,6239,2020,U.S. President,0,,11/3/20,general,false,false,REP,Trump,13254,Donald Trump,62.1
70318,1193,SurveyMonkey,788,Axios,SurveyMonkey,324,SurveyMonkey,C,Online,North Carolina,9/1/20,9/30/20,,"",,131013,3475,lv,,lv,TRUE,10/2/20 23:23,"",https://www.tableau.com/data-insights/us-election-2020/candidate-preference,538,false,,6238,2020,U.S. President,0,,11/3/20,general,false,false,DEM,Biden,13256,Joe Biden,52.21
70318,1193,SurveyMonkey,788,Axios,SurveyMonkey,324,SurveyMonkey,C,Online,North Carolina,9/1/20,9/30/20,,"",,131013,3475,lv,,lv,TRUE,10/2/20 23:23,"",https://www.tableau.com/data-insights/us-election-2020/candidate-preference,538,false,,6238,2020,U.S. President,0,,11/3/20,general,false,false,REP,Trump,13254,Donald Trump,45.64
70318,1193,SurveyMonkey,788,Axios,SurveyMonkey,324,SurveyMonkey,C,Online,North Carolina,9/1/20,9/30/20,,"",,131064,3475,rv,,rv,TRUE,10/2/20 23:27,"",https://www.tableau.com/data-insights/us-election-2020/candidate-preference,538,false,,6238,2020,U.S. President,0,,11/3/20,general,false,false,DEM,Biden,13256,Joe Biden,53.74
70318,1193,SurveyMonkey,788,Axios,SurveyMonkey,324,SurveyMonkey,C,Online,North Carolina,9/1/20,9/30/20,,"",,131064,3475,rv,,rv,TRUE,10/2/20 23:27,"",https://www.tableau.com/data-insights/us-election-2020/candidate-preference,538,false,,6238,2020,U.S. President,0,,11/3/20,general,false,false,REP,Trump,13254,Donald Trump,43.58
70319,1193,SurveyMonkey,788,Axios,SurveyMonkey,324,SurveyMonkey,C,Online,Montana,9/1/20,9/30/20,,"",,131014,480,lv,,lv,TRUE,10/2/20 23:24,"",https://www.tableau.com/data-insights/us-election-2020/candidate-preference,538,false,,6237,2020,U.S. President,0,,11/3/20,general,false,false,DEM,Biden,13256,Joe Biden,40.52
70319,1193,SurveyMonkey,788,Axios,SurveyMonkey,324,SurveyMonkey,C,Online,Montana,9/1/20,9/30/20,,"",,131014,480,lv,,lv,TRUE,10/2/20 23:24,"",https://www.tableau.com/data-insights/us-election-2020/candidate-preference,538,false,,6237,2020,U.S. President,0,,11/3/20,general,false,false,REP,Trump,13254,Donald Trump,57.32
70319,1193,SurveyMonkey,788,Axios,SurveyMonkey,324,SurveyMonkey,C,Online,Montana,9/1/20,9/30/20,,"",,131065,480,rv,,rv,TRUE,10/2/20 23:27,"",https://www.tableau.com/data-insights/us-election-2020/candidate-preference,538,false,,6237,2020,U.S. President,0,,11/3/20,general,false,false,DEM,Biden,13256,Joe Biden,39.25
70319,1193,SurveyMonkey,788,Axios,SurveyMonkey,324,SurveyMonkey,C,Online,Montana,9/1/20,9/30/20,,"",,131065,480,rv,,rv,TRUE,10/2/20 23:27,"",https://www.tableau.com/data-insights/us-election-2020/candidate-preference,538,false,,6237,2020,U.S. President,0,,11/3/20,general,false,false,REP,Trump,13254,Donald Trump,58.16
70320,1193,SurveyMonkey,788,Axios,SurveyMonkey,324,SurveyMonkey,C,Online,Mississippi,9/1/20,9/30/20,,"",,131015,782,lv,,lv,TRUE,10/2/20 23:24,"",https://www.tableau.com/data-insights/us-election-2020/candidate-preference,538,false,,6236,2020,U.S. President,0,,11/3/20,general,false,false,DEM,Biden,13256,Joe Biden,44.05
70320,1193,SurveyMonkey,788,Axios,SurveyMonkey,324,SurveyMonkey,C,Online,Mississippi,9/1/20,9/30/20,,"",,131015,782,lv,,lv,TRUE,10/2/20 23:24,"",https://www.tableau.com/data-insights/us-election-2020/candidate-preference,538,false,,6236,2020,U.S. President,0,,11/3/20,general,false,false,REP,Trump,13254,Donald Trump,54.86
70320,1193,SurveyMonkey,788,Axios,SurveyMonkey,324,SurveyMonkey,C,Online,Mississippi,9/1/20,9/30/20,,"",,131066,782,rv,,rv,TRUE,10/2/20 23:27,"",https://www.tableau.com/data-insights/us-election-2020/candidate-preference,538,false,,6236,2020,U.S. President,0,,11/3/20,general,false,false,DEM,Biden,13256,Joe Biden,49.36
70320,1193,SurveyMonkey,788,Axios,SurveyMonkey,324,SurveyMonkey,C,Online,Mississippi,9/1/20,9/30/20,,"",,131066,782,rv,,rv,TRUE,10/2/20 23:27,"",https://www.tableau.com/data-insights/us-election-2020/candidate-preference,538,false,,6236,2020,U.S. President,0,,11/3/20,general,false,false,REP,Trump,13254,Donald Trump,49.11
70321,1193,SurveyMonkey,788,Axios,SurveyMonkey,324,SurveyMonkey,C,Online,Missouri,9/1/20,9/30/20,,"",,131016,2157,lv,,lv,TRUE,10/2/20 23:24,"",https://www.tableau.com/data-insights/us-election-2020/candidate-preference,538,false,,6235,2020,U.S. President,0,,11/3/20,general,false,false,DEM,Biden,13256,Joe Biden,44.95
70321,1193,SurveyMonkey,788,Axios,SurveyMonkey,324,SurveyMonkey,C,Online,Missouri,9/1/20,9/30/20,,"",,131016,2157,lv,,lv,TRUE,10/2/20 23:24,"",https://www.tableau.com/data-insights/us-election-2020/candidate-preference,538,false,,6235,2020,U.S. President,0,,11/3/20,general,false,false,REP,Trump,13254,Donald Trump,52.91
70321,1193,SurveyMonkey,788,Axios,SurveyMonkey,324,SurveyMonkey,C,Online,Missouri,9/1/20,9/30/20,,"",,131067,2157,rv,,rv,TRUE,10/2/20 23:27,"",https://www.tableau.com/data-insights/us-election-2020/candidate-preference,538,false,,6235,2020,U.S. President,0,,11/3/20,general,false,false,DEM,Biden,13256,Joe Biden,45.93
70321,1193,SurveyMonkey,788,Axios,SurveyMonkey,324,SurveyMonkey,C,Online,Missouri,9/1/20,9/30/20,,"",,131067,2157,rv,,rv,TRUE,10/2/20 23:27,"",https://www.tableau.com/data-insights/us-election-2020/candidate-preference,538,false,,6235,2020,U.S. President,0,,11/3/20,general,false,false,REP,Trump,13254,Donald Trump,50.96
70322,1193,SurveyMonkey,788,Axios,SurveyMonkey,324,SurveyMonkey,C,Online,Minnesota,9/1/20,9/30/20,,"",,131017,2808,lv,,lv,TRUE,10/2/20 23:24,"",https://www.tableau.com/data-insights/us-election-2020/candidate-preference,538,false,,6234,2020,U.S. President,0,,11/3/20,general,false,false,DEM,Biden,13256,Joe Biden,54.68
70322,1193,SurveyMonkey,788,Axios,SurveyMonkey,324,SurveyMonkey,C,Online,Minnesota,9/1/20,9/30/20,,"",,131017,2808,lv,,lv,TRUE,10/2/20 23:24,"",https://www.tableau.com/data-insights/us-election-2020/candidate-preference,538,false,,6234,2020,U.S. President,0,,11/3/20,general,false,false,REP,Trump,13254,Donald Trump,43.48
